85:{(1,3) ; (2,6) ; (3,9) ; (4,7) ; (5,4) ; (6,1) ; (7,8) ; (8,2) ; (8,2)}
86:{(1,3) ; (2,7) ; (3,2) ; (4,4) ; (5,8) ; (6,1) ; (7,5) ; (8,9) ; (8,9)}
87:{(1,3) ; (2,7) ; (3,2) ; (4,8) ; (5,5) ; (6,9) ; (7,1) ; (8,6) ; (8,6)}
88:{(1,3) ; (2,7) ; (3,2) ; (4,8) ; (5,6) ; (6,4) ; (7,1) ; (8,5) ; (8,5)}
89:{(1,3) ; (2,7) ; (3,4) ; (4,2) ; (5,9) ; (6,5) ; (7,1) ; (8,8) ; (8,8)}
90:{(1,3) ; (2,7) ; (3,4) ; (4,2) ; (5,9) ; (6,6) ; (7,1) ; (8,5) ; (8,5)}
91:{(1,3) ; (2,7) ; (3,4) ; (4,8) ; (5,5) ; (6,9) ; (7,1) ; (8,6) ; (8,6)}
92:{(1,3) ; (2,7) ; (3,9) ; (4,1) ; (5,5) ; (6,2) ; (7,8) ; (8,6) ; (8,6)}
93:{(1,3) ; (2,7) ; (3,9) ; (4,4) ; (5,2) ; (6,5) ; (7,8) ; (8,6) ; (8,6)}
94:{(1,3) ; (2,8) ; (3,2) ; (4,4) ; (5,9) ; (6,7) ; (7,5) ; (8,1) ; (8,1)}
95:{(1,3) ; (2,8) ; (3,4) ; (4,7) ; (5,9) ; (6,2) ; (7,5) ; (8,1) ; (8,1)}
96:{(1,3) ; (2,8) ; (3,6) ; (4,1) ; (5,9) ; (6,2) ; (7,5) ; (8,7) ; (8,7)}
97:{(1,3) ; (2,8) ; (3,6) ; (4,4) ; (5,9) ; (6,1) ; (7,5) ; (8,7) ; (8,7)}
98:{(1,3) ; (2,8) ; (3,6) ; (4,9) ; (5,2) ; (6,5) ; (7,1) ; (8,4) ; (8,4)}
99:{(1,3) ; (2,9) ; (3,2) ; (4,5) ; (5,8) ; (6,1) ; (7,7) ; (8,4) ; (8,4)}
100:{(1,3) ; (2,9) ; (3,4) ; (4,1) ; (5,8) ; (6,6) ; (7,2) ; (8,7) ; (8,7)}
101:{(1,3) ; (2,9) ; (3,4) ; (4,2) ; (5,8) ; (6,6) ; (7,1) ; (8,7) ; (8,7)}
102:{(1,3) ; (2,9) ; (3,4) ; (4,8) ; (5,5) ; (6,2) ; (7,6) ; (8,1) ; (8,1)}
103:{(1,3) ; (2,9) ; (3,6) ; (4,2) ; (5,5) ; (6,7) ; (7,1) ; (8,4) ; (8,4)}
104:{(1,3) ; (2,9) ; (3,6) ; (4,4) ; (5,1) ; (6,7) ; (7,5) ; (8,2) ; (8,2)}
105:{(1,3) ; (2,9) ; (3,6) ; (4,8) ; (5,2) ; (6,4) ; (7,1) ; (8,7) ; (8,7)}
106:{(1,4) ; (2,1) ; (3,3) ; (4,6) ; (5,9) ; (6,2) ; (7,8) ; (8,5) ; (8,5)}
107:{(1,4) ; (2,1) ; (3,5) ; (4,2) ; (5,9) ; (6,7) ; (7,3) ; (8,8) ; (8,8)}
108:{(1,4) ; (2,1) ; (3,5) ; (4,8) ; (5,2) ; (6,7) ; (7,3) ; (8,6) ; (8,6)}
109:{(1,4) ; (2,1) ; (3,5) ; (4,9) ; (5,2) ; (6,6) ; (7,8) ; (8,3) ; (8,3)}
110:{(1,4) ; (2,1) ; (3,7) ; (4,9) ; (5,2) ; (6,6) ; (7,8) ; (8,3) ; (8,3)}
111:{(1,4) ; (2,1) ; (3,9) ; (4,6) ; (5,3) ; (6,7) ; (7,2) ; (8,8) ; (8,8)}
112:{(1,4) ; (2,2) ; (3,5) ; (4,8) ; (5,1) ; (6,3) ; (7,6) ; (8,9) ; (8,9)}
113:{(1,4) ; (2,2) ; (3,7) ; (4,3) ; (5,1) ; (6,8) ; (7,5) ; (8,9) ; (8,9)}
114:{(1,4) ; (2,2) ; (3,7) ; (4,9) ; (5,1) ; (6,5) ; (7,8) ; (8,6) ; (8,6)}
115:{(1,4) ; (2,2) ; (3,7) ; (4,9) ; (5,1) ; (6,8) ; (7,5) ; (8,3) ; (8,3)}
116:{(1,4) ; (2,2) ; (3,8) ; (4,3) ; (5,9) ; (6,7) ; (7,5) ; (8,1) ; (8,1)}
117:{(1,4) ; (2,2) ; (3,9) ; (4,3) ; (5,6) ; (6,8) ; (7,1) ; (8,5) ; (8,5)}
118:{(1,4) ; (2,2) ; (3,9) ; (4,5) ; (5,1) ; (6,8) ; (7,6) ; (8,3) ; (8,3)}
119:{(1,4) ; (2,6) ; (3,1) ; (4,5) ; (5,2) ; (6,8) ; (7,3) ; (8,7) ; (8,7)}
120:{(1,4) ; (2,6) ; (3,1) ; (4,9) ; (5,5) ; (6,8) ; (7,2) ; (8,7) ; (8,7)}
121:{(1,4) ; (2,6) ; (3,1) ; (4,9) ; (5,7) ; (6,3) ; (7,8) ; (8,2) ; (8,2)}
122:{(1,4) ; (2,6) ; (3,3) ; (4,9) ; (5,2) ; (6,5) ; (7,8) ; (8,1) ; (8,1)}
123:{(1,4) ; (2,6) ; (3,3) ; (4,9) ; (5,2) ; (6,8) ; (7,5) ; (8,7) ; (8,7)}
124:{(1,4) ; (2,6) ; (3,3) ; (4,9) ; (5,7) ; (6,1) ; (7,8) ; (8,2) ; (8,2)}
125:{(1,4) ; (2,6) ; (3,8) ; (4,2) ; (5,5) ; (6,1) ; (7,9) ; (8,7) ; (8,7)}
126:{(1,4) ; (2,6) ; (3,8) ; (4,2) ; (5,5) ; (6,7) ; (7,9) ; (8,1) ; (8,1)}
127:{(1,4) ; (2,6) ; (3,8) ; (4,2) ; (5,7) ; (6,1) ; (7,3) ; (8,5) ; (8,5)}
128:{(1,4) ; (2,6) ; (3,8) ; (4,3) ; (5,1) ; (6,7) ; (7,5) ; (8,2) ; (8,2)}
129:{(1,4) ; (2,6) ; (3,9) ; (4,3) ; (5,1) ; (6,8) ; (7,2) ; (8,5) ; (8,5)}
130:{(1,4) ; (2,7) ; (3,1) ; (4,3) ; (5,9) ; (6,6) ; (7,8) ; (8,5) ; (8,5)}
131:{(1,4) ; (2,7) ; (3,1) ; (4,6) ; (5,9) ; (6,2) ; (7,8) ; (8,5) ; (8,5)}
132:{(1,4) ; (2,7) ; (3,1) ; (4,8) ; (5,5) ; (6,2) ; (7,9) ; (8,3) ; (8,3)}
133:{(1,4) ; (2,7) ; (3,3) ; (4,6) ; (5,9) ; (6,1) ; (7,8) ; (8,5) ; (8,5)}
134:{(1,4) ; (2,7) ; (3,3) ; (4,8) ; (5,2) ; (6,5) ; (7,9) ; (8,6) ; (8,6)}
135:{(1,4) ; (2,7) ; (3,3) ; (4,8) ; (5,6) ; (6,1) ; (7,9) ; (8,2) ; (8,2)}
136:{(1,4) ; (2,7) ; (3,3) ; (4,8) ; (5,6) ; (6,2) ; (7,9) ; (8,5) ; (8,5)}
137:{(1,4) ; (2,7) ; (3,5) ; (4,2) ; (5,9) ; (6,1) ; (7,3) ; (8,8) ; (8,8)}
138:{(1,4) ; (2,7) ; (3,5) ; (4,2) ; (5,9) ; (6,1) ; (7,6) ; (8,8) ; (8,8)}
139:{(1,4) ; (2,7) ; (3,5) ; (4,2) ; (5,9) ; (6,6) ; (7,8) ; (8,3) ; (8,3)}
140:{(1,4) ; (2,7) ; (3,9) ; (4,2) ; (5,5) ; (6,8) ; (7,1) ; (8,3) ; (8,3)}
141:{(1,4) ; (2,7) ; (3,9) ; (4,2) ; (5,6) ; (6,1) ; (7,3) ; (8,5) ; (8,5)}
142:{(1,4) ; (2,7) ; (3,9) ; (4,6) ; (5,3) ; (6,1) ; (7,8) ; (8,5) ; (8,5)}
143:{(1,4) ; (2,8) ; (3,1) ; (4,5) ; (5,7) ; (6,2) ; (7,6) ; (8,3) ; (8,3)}
144:{(1,4) ; (2,8) ; (3,5) ; (4,3) ; (5,1) ; (6,6) ; (7,2) ; (8,9) ; (8,9)}
145:{(1,4) ; (2,8) ; (3,5) ; (4,3) ; (5,1) ; (6,7) ; (7,2) ; (8,6) ; (8,6)}
146:{(1,4) ; (2,9) ; (3,3) ; (4,6) ; (5,2) ; (6,7) ; (7,5) ; (8,1) ; (8,1)}
147:{(1,4) ; (2,9) ; (3,5) ; (4,3) ; (5,1) ; (6,6) ; (7,8) ; (8,2) ; (8,2)}
148:{(1,4) ; (2,9) ; (3,5) ; (4,3) ; (5,1) ; (6,7) ; (7,2) ; (8,8) ; (8,8)}
149:{(1,4) ; (2,9) ; (3,5) ; (4,8) ; (5,1) ; (6,3) ; (7,6) ; (8,2) ; (8,2)}
150:{(1,5) ; (2,1) ; (3,6) ; (4,4) ; (5,2) ; (6,8) ; (7,3) ; (8,9) ; (8,9)}
151:{(1,5) ; (2,1) ; (3,8) ; (4,4) ; (5,2) ; (6,7) ; (7,9) ; (8,6) ; (8,6)}
152:{(1,5) ; (2,1) ; (3,8) ; (4,6) ; (5,3) ; (6,7) ; (7,2) ; (8,4) ; (8,4)}
153:{(1,5) ; (2,2) ; (3,4) ; (4,1) ; (5,7) ; (6,9) ; (7,3) ; (8,6) ; (8,6)}
154:{(1,5) ; (2,2) ; (3,4) ; (4,9) ; (5,7) ; (6,3) ; (7,1) ; (8,6) ; (8,6)}
155:{(1,5) ; (2,2) ; (3,6) ; (4,1) ; (5,3) ; (6,7) ; (7,9) ; (8,4) ; (8,4)}
156:{(1,5) ; (2,2) ; (3,6) ; (4,9) ; (5,3) ; (6,8) ; (7,4) ; (8,7) ; (8,7)}
157:{(1,5) ; (2,2) ; (3,6) ; (4,9) ; (5,7) ; (6,4) ; (7,1) ; (8,3) ; (8,3)}
158:{(1,5) ; (2,2) ; (3,8) ; (4,1) ; (5,4) ; (6,7) ; (7,9) ; (8,6) ; (8,6)}
159:{(1,5) ; (2,2) ; (3,8) ; (4,1) ; (5,7) ; (6,9) ; (7,3) ; (8,6) ; (8,6)}
160:{(1,5) ; (2,2) ; (3,8) ; (4,3) ; (5,7) ; (6,4) ; (7,1) ; (8,9) ; (8,9)}
161:{(1,5) ; (2,2) ; (3,8) ; (4,3) ; (5,7) ; (6,9) ; (7,1) ; (8,6) ; (8,6)}
162:{(1,5) ; (2,2) ; (3,9) ; (4,1) ; (5,6) ; (6,8) ; (7,3) ; (8,7) ; (8,7)}
163:{(1,5) ; (2,2) ; (3,9) ; (4,6) ; (5,3) ; (6,7) ; (7,4) ; (8,1) ; (8,1)}
164:{(1,5) ; (2,3) ; (3,1) ; (4,6) ; (5,2) ; (6,9) ; (7,7) ; (8,4) ; (8,4)}
165:{(1,5) ; (2,3) ; (3,1) ; (4,6) ; (5,8) ; (6,2) ; (7,4) ; (8,7) ; (8,7)}
166:{(1,5) ; (2,3) ; (3,1) ; (4,7) ; (5,2) ; (6,8) ; (7,6) ; (8,4) ; (8,4)}
167:{(1,5) ; (2,3) ; (3,6) ; (4,9) ; (5,2) ; (6,8) ; (7,1) ; (8,4) ; (8,4)}
168:{(1,5) ; (2,3) ; (3,6) ; (4,9) ; (5,7) ; (6,1) ; (7,4) ; (8,2) ; (8,2)}
169:{(1,5) ; (2,3) ; (3,6) ; (4,9) ; (5,7) ; (6,2) ; (7,4) ; (8,8) ; (8,8)}
170:{(1,5) ; (2,3) ; (3,6) ; (4,9) ; (5,7) ; (6,4) ; (7,1) ; (8,8) ; (8,8)}
171:{(1,5) ; (2,3) ; (3,8) ; (4,4) ; (5,2) ; (6,9) ; (7,6) ; (8,1) ; (8,1)}
172:{(1,5) ; (2,3) ; (3,8) ; (4,4) ; (5,7) ; (6,9) ; (7,2) ; (8,6) ; (8,6)}
173:{(1,5) ; (2,3) ; (3,8) ; (4,6) ; (5,2) ; (6,9) ; (7,1) ; (8,4) ; (8,4)}
174:{(1,5) ; (2,3) ; (3,8) ; (4,6) ; (5,2) ; (6,9) ; (7,7) ; (8,1) ; (8,1)}
175:{(1,5) ; (2,3) ; (3,9) ; (4,4) ; (5,2) ; (6,8) ; (7,6) ; (8,1) ; (8,1)}
176:{(1,5) ; (2,3) ; (3,9) ; (4,6) ; (5,8) ; (6,2) ; (7,4) ; (8,1) ; (8,1)}
177:{(1,5) ; (2,7) ; (3,1) ; (4,4) ; (5,2) ; (6,8) ; (7,6) ; (8,9) ; (8,9)}
178:{(1,5) ; (2,7) ; (3,1) ; (4,6) ; (5,8) ; (6,2) ; (7,4) ; (8,9) ; (8,9)}
179:{(1,5) ; (2,7) ; (3,2) ; (4,4) ; (5,8) ; (6,1) ; (7,3) ; (8,9) ; (8,9)}
180:{(1,5) ; (2,7) ; (3,2) ; (4,4) ; (5,8) ; (6,1) ; (7,9) ; (8,6) ; (8,6)}
181:{(1,5) ; (2,7) ; (3,2) ; (4,6) ; (5,3) ; (6,1) ; (7,8) ; (8,4) ; (8,4)}
182:{(1,5) ; (2,7) ; (3,2) ; (4,6) ; (5,8) ; (6,1) ; (7,4) ; (8,9) ; (8,9)}
183:{(1,5) ; (2,7) ; (3,4) ; (4,1) ; (5,3) ; (6,6) ; (7,9) ; (8,2) ; (8,2)}
184:{(1,5) ; (2,7) ; (3,4) ; (4,1) ; (5,3) ; (6,8) ; (7,6) ; (8,2) ; (8,2)}
185:{(1,5) ; (2,7) ; (3,4) ; (4,1) ; (5,3) ; (6,9) ; (7,6) ; (8,8) ; (8,8)}
186:{(1,5) ; (2,7) ; (3,4) ; (4,1) ; (5,8) ; (6,2) ; (7,9) ; (8,6) ; (8,6)}
187:{(1,5) ; (2,7) ; (3,9) ; (4,3) ; (5,8) ; (6,2) ; (7,4) ; (8,6) ; (8,6)}
188:{(1,5) ; (2,7) ; (3,9) ; (4,4) ; (5,2) ; (6,8) ; (7,6) ; (8,3) ; (8,3)}
189:{(1,5) ; (2,7) ; (3,9) ; (4,4) ; (5,8) ; (6,1) ; (7,3) ; (8,6) ; (8,6)}
190:{(1,5) ; (2,8) ; (3,1) ; (4,4) ; (5,7) ; (6,3) ; (7,6) ; (8,9) ; (8,9)}
191:{(1,5) ; (2,8) ; (3,1) ; (4,9) ; (5,4) ; (6,2) ; (7,7) ; (8,3) ; (8,3)}
192:{(1,5) ; (2,8) ; (3,2) ; (4,7) ; (5,3) ; (6,1) ; (7,9) ; (8,4) ; (8,4)}
193:{(1,5) ; (2,8) ; (3,2) ; (4,7) ; (5,3) ; (6,6) ; (7,9) ; (8,1) ; (8,1)}
194:{(1,5) ; (2,8) ; (3,2) ; (4,9) ; (5,3) ; (6,1) ; (7,7) ; (8,4) ; (8,4)}
195:{(1,5) ; (2,8) ; (3,2) ; (4,9) ; (5,6) ; (6,3) ; (7,1) ; (8,4) ; (8,4)}
196:{(1,5) ; (2,8) ; (3,4) ; (4,1) ; (5,3) ; (6,6) ; (7,9) ; (8,7) ; (8,7)}
197:{(1,5) ; (2,8) ; (3,4) ; (4,1) ; (5,7) ; (6,2) ; (7,6) ; (8,3) ; (8,3)}
198:{(1,5) ; (2,8) ; (3,4) ; (4,9) ; (5,7) ; (6,3) ; (7,1) ; (8,6) ; (8,6)}
199:{(1,5) ; (2,8) ; (3,6) ; (4,1) ; (5,3) ; (6,7) ; (7,9) ; (8,4) ; (8,4)}
200:{(1,5) ; (2,8) ; (3,6) ; (4,9) ; (5,3) ; (6,1) ; (7,7) ; (8,4) ; (8,4)}
201:{(1,5) ; (2,9) ; (3,2) ; (4,4) ; (5,7) ; (6,3) ; (7,8) ; (8,6) ; (8,6)}
202:{(1,5) ; (2,9) ; (3,2) ; (4,6) ; (5,8) ; (6,3) ; (7,1) ; (8,4) ; (8,4)}
203:{(1,5) ; (2,9) ; (3,4) ; (4,6) ; (5,8) ; (6,2) ; (7,7) ; (8,1) ; (8,1)}
204:{(1,6) ; (2,1) ; (3,5) ; (4,2) ; (5,9) ; (6,7) ; (7,4) ; (8,8) ; (8,8)}
205:{(1,6) ; (2,1) ; (3,5) ; (4,7) ; (5,9) ; (6,3) ; (7,8) ; (8,2) ; (8,2)}
206:{(1,6) ; (2,1) ; (3,5) ; (4,7) ; (5,9) ; (6,4) ; (7,2) ; (8,8) ; (8,8)}
207:{(1,6) ; (2,1) ; (3,7) ; (4,4) ; (5,8) ; (6,3) ; (7,5) ; (8,9) ; (8,9)}
208:{(1,6) ; (2,2) ; (3,5) ; (4,7) ; (5,9) ; (6,3) ; (7,8) ; (8,4) ; (8,4)}
209:{(1,6) ; (2,2) ; (3,5) ; (4,7) ; (5,9) ; (6,4) ; (7,8) ; (8,1) ; (8,1)}
210:{(1,6) ; (2,2) ; (3,9) ; (4,5) ; (5,3) ; (6,8) ; (7,4) ; (8,7) ; (8,7)}
211:{(1,6) ; (2,3) ; (3,1) ; (4,4) ; (5,7) ; (6,9) ; (7,2) ; (8,5) ; (8,5)}
212:{(1,6) ; (2,3) ; (3,1) ; (4,8) ; (5,4) ; (6,9) ; (7,7) ; (8,5) ; (8,5)}
